,Unnamed: 0,Date,Country_Region,Province_State,Case_Type,Cases,Difference,Prep_Flow_Runtime,Latest_Date,Lat,Long,avg_tmp,avg_RH,avg_wind,avg_precip,avg_m_tmp,avg_m_RH,avg_m_wind,avg_m_precip,max_date,growth_factor,max_cases,GDP
1484,1484,2/14/2020,US,Connecticut,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,41.256,-73.3709,-4.1,52,16.7,0.0,3.602631579,58.28947368,11.14736842,1.530526316,3/19/2020,1.0,0.0,
1485,1485,2/15/2020,US,Connecticut,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,41.256,-73.3709,-7.6,52,8.2,0.0,3.602631579,58.28947368,11.14736842,1.530526316,3/19/2020,1.0,0.0,
1486,1486,3/10/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,15.2,60,17.8,0.76,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1487,1487,3/11/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,9.7,61,12.3,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1488,1488,2/29/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,-0.2,45,21.5,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1489,1489,3/19/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,9.7,87,9.0,17.53,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1490,1490,2/22/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,2.9,39,12.1,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1491,1491,3/05/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,7.7,49,14.5,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1492,1492,2/18/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,9.1,68,10.8,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1493,1493,2/14/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,0.0,46,23.8,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1494,1494,2/28/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,2.6,46,17.9,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1495,1495,3/08/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,7.1,38,12.7,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1496,1496,3/02/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,9.5,54,16.7,1.02,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1497,1497,2/24/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,6.4,67,5.8,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1498,1498,3/17/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,8.9,73,8.7,1.78,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1499,1499,3/01/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,2.4,42,15.5,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1500,1500,3/06/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,4.1,84,14.6,7.62,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1501,1501,3/03/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,9.4,88,9.2,4.32,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1502,1502,2/27/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,4.7,58,30.6,3.05,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1503,1503,2/20/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,0.5,45,11.3,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1504,1504,2/25/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,9.0,91,8.1,6.35,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1505,1505,2/21/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,-1.8,41,13.8,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1506,1506,3/07/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,4.1,53,24.4,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1507,1507,3/16/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,6.5,51,17.8,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1508,1508,3/04/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,11.2,43,20.4,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1509,1509,3/18/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,8.2,59,14.5,1.27,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1510,1510,2/23/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,4.0,62,6.1,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1511,1511,3/13/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,13.8,73,16.7,8.38,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1512,1512,3/15/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,7.9,63,10.1,1.27,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1513,1513,3/21/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,10.5,46,16.3,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1514,1514,2/16/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,3.2,69,8.8,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1515,1515,3/22/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,4.9,50,18.7,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1516,1516,3/09/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,12.9,39,10.5,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1517,1517,2/26/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,8.5,92,10.0,2.29,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1518,1518,3/20/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,16.1,78,13.1,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1519,1519,2/15/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,-4.1,49,11.6,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1520,1520,3/12/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,9.3,77,9.3,0.25,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1521,1521,2/17/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,6.5,55,8.6,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1522,1522,3/14/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,10.3,35,17.1,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1523,1523,2/19/2020,US,Delaware,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,39.5393,-75.6674,7.0,44,19.8,0.0,6.781578947000001,58.42105263,14.22368421,1.470789474,3/10/2020,1.0,0.0,
1524,1524,3/02/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.7938,-82.4944,16.4,66,10.3,0.0,16.80526316,76.94736842,9.589473684,1.029473684,3/02/2020,1.0,0.0,
1525,1525,3/20/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,27.8764,-82.7779,24.9,68,11.3,0.0,21.16052632,68.63157895,14.95789474,0.487894737,3/20/2020,1.0,0.0,
1526,1526,3/18/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,30.769,-86.9824,22.3,88,14.4,0.0,16.26578947,77.47368421,11.70526316,0.367631579,3/07/2020,1.0,1.0,
1527,1527,3/15/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,30.5927,-81.8224,23.4,65,9.5,0.0,17.22105263,71.55263158,11.81578947,2.933947368,3/15/2020,1.0,0.0,
1528,1528,2/21/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.028,-81.0755,10.8,89,31.1,2.29,18.83684211,78.44736842,11.52105263,0.995789474,3/08/2020,1.0,1.0,
1529,1529,3/01/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,30.5773,-86.6611,12.9,71,11.1,0.0,15.29473684,82.92105263,9.381578947000001,2.479736842,3/09/2020,1.0,1.0,
1530,1530,3/18/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,26.8946,-81.9098,22.8,74,13.2,0.0,20.17368421,75.55263158,13.65789474,0.100263158,3/09/2020,1.0,1.0,
1531,1531,2/16/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,27.8764,-82.7779,21.9,81,11.7,0.0,21.16052632,68.63157895,14.95789474,0.487894737,3/20/2020,1.0,0.0,
1532,1532,2/20/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.7938,-82.4944,17.8,89,12.8,1.02,16.80526316,76.94736842,9.589473684,1.029473684,3/02/2020,1.0,0.0,
1533,1533,3/17/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,30.5773,-86.6611,18.5,91,4.1,0.0,15.29473684,82.92105263,9.381578947000001,2.479736842,3/09/2020,1.0,1.0,
1534,1534,3/16/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,26.07,-81.4279,23.7,79,7.4,0.0,23.1,76.30434783,11.93478261,0.0,3/16/2020,1.0,0.0,
1535,1535,3/13/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,30.769,-86.9824,20.7,86,8.7,0.0,16.26578947,77.47368421,11.70526316,0.367631579,3/07/2020,1.0,1.0,
1536,1536,2/21/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,26.663,-81.9535,17.9,80,24.0,0.0,21.81842105,69.55263158,12.91052632,0.180263158,3/08/2020,1.0,2.0,
1537,1537,2/24/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.028,-81.0755,18.4,77,9.2,0.0,18.83684211,78.44736842,11.52105263,0.995789474,3/08/2020,1.0,1.0,
1538,1538,3/01/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,26.1901,-80.3659,17.6,50,13.5,0.0,22.58421053,70.07894737,15.85789474,1.831315789,3/09/2020,1.0,3.0,
1539,1539,2/16/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,30.5927,-81.8224,16.3,85,11.1,18.03,17.22105263,71.55263158,11.81578947,2.933947368,3/15/2020,1.0,0.0,
1540,1540,2/23/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.7938,-82.4944,13.1,73,5.3,0.0,16.80526316,76.94736842,9.589473684,1.029473684,3/02/2020,1.0,0.0,
1541,1541,2/29/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,26.8946,-81.9098,13.1,57,14.0,0.0,20.17368421,75.55263158,13.65789474,0.100263158,3/09/2020,1.0,1.0,
1542,1542,2/18/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,26.8946,-81.9098,23.7,78,8.0,0.0,20.17368421,75.55263158,13.65789474,0.100263158,3/09/2020,1.0,1.0,
1543,1543,3/19/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,26.8946,-81.9098,20.6,82,9.9,0.0,20.17368421,75.55263158,13.65789474,0.100263158,3/09/2020,1.0,1.0,
1544,1544,3/17/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,27.8764,-82.7779,24.3,72,11.4,0.0,21.16052632,68.63157895,14.95789474,0.487894737,3/20/2020,1.0,0.0,
1545,1545,3/18/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,27.4799,-82.3452,24.1,76,12.1,0.0,20.78157895,74.36842105,14.82631579,0.4410526320000001,3/09/2020,1.0,2.0,
1546,1546,3/09/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,27.8764,-82.7779,20.8,61,15.6,0.0,21.16052632,68.63157895,14.95789474,0.487894737,3/20/2020,1.0,0.0,
1547,1547,3/08/2020,US,Florida,Confirmed,1,1,3/23/2020 8:00:09 AM,3/22/2020,29.028,-81.0755,17.3,63,16.9,0.0,18.83684211,78.44736842,11.52105263,0.995789474,3/08/2020,1.0,1.0,
1548,1548,2/25/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,28.3232,-82.4319,21.4,74,17.4,5.33,19.07105263,69.39473684,10.16578947,0.748421053,2/25/2020,1.0,0.0,
1549,1549,3/18/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.028,-81.0755,22.0,84,7.9,0.0,18.83684211,78.44736842,11.52105263,0.995789474,3/08/2020,1.0,1.0,
1550,1550,2/23/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.028,-81.0755,16.0,82,8.0,0.0,18.83684211,78.44736842,11.52105263,0.995789474,3/08/2020,1.0,1.0,
1551,1551,3/01/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,27.8764,-82.7779,15.4,57,8.6,0.0,21.16052632,68.63157895,14.95789474,0.487894737,3/20/2020,1.0,0.0,
1552,1552,3/18/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,26.1901,-80.3659,24.0,70,17.1,0.0,22.58421053,70.07894737,15.85789474,1.831315789,3/09/2020,1.0,3.0,
1553,1553,3/17/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,30.769,-86.9824,21.2,80,7.7,0.0,16.26578947,77.47368421,11.70526316,0.367631579,3/07/2020,1.0,1.0,
1554,1554,3/02/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,26.663,-81.9535,19.9,62,11.3,0.0,21.81842105,69.55263158,12.91052632,0.180263158,3/08/2020,1.0,2.0,
1555,1555,2/17/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,30.5927,-81.8224,15.5,89,7.7,0.25,17.22105263,71.55263158,11.81578947,2.933947368,3/15/2020,1.0,0.0,
1556,1556,3/01/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,26.8946,-81.9098,14.0,62,12.1,0.0,20.17368421,75.55263158,13.65789474,0.100263158,3/09/2020,1.0,1.0,
1557,1557,3/10/2020,US,Florida,Confirmed,0,-1,3/23/2020 8:00:09 AM,3/22/2020,26.8946,-81.9098,21.2,71,15.5,0.0,20.17368421,75.55263158,13.65789474,0.100263158,3/09/2020,1.0,1.0,
1558,1558,3/07/2020,US,Florida,Confirmed,2,2,3/23/2020 8:00:09 AM,3/22/2020,26.1901,-80.3659,18.8,51,19.3,0.0,22.58421053,70.07894737,15.85789474,1.831315789,3/09/2020,1.0,3.0,
1559,1559,3/11/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.7938,-82.4944,19.0,71,5.7,0.0,16.80526316,76.94736842,9.589473684,1.029473684,3/02/2020,1.0,0.0,
1560,1560,2/16/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,28.3232,-82.4319,21.5,72,13.3,0.0,19.07105263,69.39473684,10.16578947,0.748421053,2/25/2020,1.0,0.0,
1561,1561,3/06/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,27.4799,-82.3452,19.6,72,21.2,0.0,20.78157895,74.36842105,14.82631579,0.4410526320000001,3/09/2020,1.0,2.0,
1562,1562,3/12/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,26.07,-81.4279,22.4,77,7.6,0.0,23.1,76.30434783,11.93478261,0.0,3/16/2020,1.0,0.0,
1563,1563,3/12/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.7938,-82.4944,18.4,74,3.3,0.0,16.80526316,76.94736842,9.589473684,1.029473684,3/02/2020,1.0,0.0,
1564,1564,2/24/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,26.663,-81.9535,20.8,65,12.3,0.0,21.81842105,69.55263158,12.91052632,0.180263158,3/08/2020,1.0,2.0,
1565,1565,3/15/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.7938,-82.4944,21.8,70,4.3,0.0,16.80526316,76.94736842,9.589473684,1.029473684,3/02/2020,1.0,0.0,
1566,1566,3/21/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,30.5773,-86.6611,19.9,94,3.2,2.03,15.29473684,82.92105263,9.381578947000001,2.479736842,3/09/2020,1.0,1.0,
1567,1567,2/20/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.028,-81.0755,19.8,90,14.9,1.02,18.83684211,78.44736842,11.52105263,0.995789474,3/08/2020,1.0,1.0,
1568,1568,3/18/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,26.07,-81.4279,23.4,80,9.6,0.0,23.1,76.30434783,11.93478261,0.0,3/16/2020,1.0,0.0,
1569,1569,2/17/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.028,-81.0755,19.2,95,8.4,0.0,18.83684211,78.44736842,11.52105263,0.995789474,3/08/2020,1.0,1.0,
1570,1570,3/02/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,28.3232,-82.4319,21.1,55,11.6,0.0,19.07105263,69.39473684,10.16578947,0.748421053,2/25/2020,1.0,0.0,
1571,1571,3/14/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,30.5773,-86.6611,19.2,88,4.6,0.0,15.29473684,82.92105263,9.381578947000001,2.479736842,3/09/2020,1.0,1.0,
1572,1572,3/12/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,26.663,-81.9535,23.0,71,5.9,0.0,21.81842105,69.55263158,12.91052632,0.180263158,3/08/2020,1.0,2.0,
1573,1573,2/29/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,30.5927,-81.8224,11.3,54,17.2,0.0,17.22105263,71.55263158,11.81578947,2.933947368,3/15/2020,1.0,0.0,
1574,1574,2/28/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,28.3232,-82.4319,8.9,67,8.8,0.0,19.07105263,69.39473684,10.16578947,0.748421053,2/25/2020,1.0,0.0,
1575,1575,3/01/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,30.769,-86.9824,15.1,68,12.3,0.0,16.26578947,77.47368421,11.70526316,0.367631579,3/07/2020,1.0,1.0,
1576,1576,3/03/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,26.1901,-80.3659,23.9,72,15.2,0.0,22.58421053,70.07894737,15.85789474,1.831315789,3/09/2020,1.0,3.0,
1577,1577,3/01/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.7938,-82.4944,11.0,59,5.7,0.0,16.80526316,76.94736842,9.589473684,1.029473684,3/02/2020,1.0,0.0,
1578,1578,3/12/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,26.8946,-81.9098,21.9,75,7.4,0.0,20.17368421,75.55263158,13.65789474,0.100263158,3/09/2020,1.0,1.0,
1579,1579,3/19/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.028,-81.0755,21.8,84,6.9,0.0,18.83684211,78.44736842,11.52105263,0.995789474,3/08/2020,1.0,1.0,
1580,1580,2/27/2020,US,Florida,Confirmed,0,0,3/23/2020 8:00:09 AM,3/22/2020,29.028,-81.0755,12.0,68,15.1,0.0,18.83684211,78.44736842,11.52105263,0.995789474,3/08/2020,1.0,1.0,
